session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T100953_4da63b,466,7766.667,,,0.0000,,
20260309T100953_4da63b,467,7783.333,,,0.0000,,
20260309T100953_4da63b,468,7800.000,,,0.0000,,
20260309T100953_4da63b,469,7816.667,,,0.0000,,
20260309T100953_4da63b,470,7833.333,,,0.0000,,
20260309T100953_4da63b,471,7850.000,,,0.0000,,
20260309T100953_4da63b,472,7866.667,,,0.0000,,
20260309T100953_4da63b,473,7883.333,,,0.0000,,
20260309T100953_4da63b,474,7900.000,,,0.0000,,
20260309T100953_4da63b,475,7916.667,,,0.0000,,
20260309T100953_4da63b,476,7933.333,,,0.0000,,
20260309T100953_4da63b,477,7950.000,,,0.0000,,
20260309T100953_4da63b,478,7966.667,,,0.0000,,
20260309T100953_4da63b,479,7983.333,,,0.0000,,
20260309T100953_4da63b,480,8000.000,,,0.0000,,
20260309T100953_4da63b,481,8016.667,,,0.0000,,
20260309T100953_4da63b,482,8033.333,,,0.0000,,
20260309T100953_4da63b,483,8050.000,,,0.0000,,
20260309T100953_4da63b,484,8066.667,,,0.0000,,
20260309T100953_4da63b,485,8083.333,,,0.0000,,
20260309T100953_4da63b,486,8100.000,,,0.0000,,
