session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T101133_5e64f1,167,2783.333,,,0.0000,,
20260309T101133_5e64f1,168,2800.000,,,0.0000,,
20260309T101133_5e64f1,169,2816.667,,,0.0000,,
20260309T101133_5e64f1,170,2833.333,,,0.0000,,
20260309T101133_5e64f1,171,2850.000,,,0.0000,,
20260309T101133_5e64f1,172,2866.667,,,0.0000,,
20260309T101133_5e64f1,173,2883.333,,,0.0000,,
20260309T101133_5e64f1,174,2900.000,,,0.0000,,
20260309T101133_5e64f1,175,2916.667,,,0.0000,,
20260309T101133_5e64f1,176,2933.333,,,0.0000,,
20260309T101133_5e64f1,177,2950.000,,,0.0000,,
20260309T101133_5e64f1,178,2966.667,,,0.0000,,
20260309T101133_5e64f1,179,2983.333,,,0.0000,,
20260309T101133_5e64f1,180,3000.000,,,0.0000,,
20260309T101133_5e64f1,181,3016.667,,,0.0000,,
20260309T101133_5e64f1,182,3033.333,,,0.0000,,
20260309T101133_5e64f1,183,3050.000,,,0.0000,,
20260309T101133_5e64f1,184,3066.667,,,0.0000,,
20260309T101133_5e64f1,185,3083.333,,,0.0000,,
20260309T101133_5e64f1,186,3100.000,,,0.0000,,
20260309T101133_5e64f1,187,3116.667,,,0.0000,,
20260309T101133_5e64f1,188,3133.333,,,0.0000,,
20260309T101133_5e64f1,189,3150.000,,,0.0000,,
20260309T101133_5e64f1,190,3166.667,,,0.0000,,
20260309T101133_5e64f1,191,3183.333,,,0.0000,,
20260309T101133_5e64f1,192,3200.000,,,0.0000,,
20260309T101133_5e64f1,193,3216.667,,,0.0000,,
20260309T101133_5e64f1,194,3233.333,,,0.0000,,
20260309T101133_5e64f1,195,3250.000,,,0.0000,,
20260309T101133_5e64f1,196,3266.667,,,0.0000,,
20260309T101133_5e64f1,197,3283.333,,,0.0000,,
20260309T101133_5e64f1,198,3300.000,,,0.0000,,
20260309T101133_5e64f1,199,3316.667,,,0.0000,,
20260309T101133_5e64f1,200,3333.333,,,0.0000,,
20260309T101133_5e64f1,201,3350.000,,,0.0000,,
